id,school_id,gift_id,fund_id,amount,raw_fund_name
600,1,574,5,25.00,Student Emergency Fund
601,1,575,15,100.00,Community Service Fund
602,1,576,15,250.00,Community Service Fund
603,1,577,17,25.00,Parent and Family Fund
604,1,578,13,250.00,Women's Soccer Fund
605,1,579,12,25.00,Athletics Excellence Fund (legacy)
606,1,580,1,100.00,Wherever Needed Most (legacy)
607,1,581,17,100.00,Parent and Family Fund
608,1,582,2,150.00,Annual Fund
609,1,582,1,100.00,Wherever Needed Most
610,1,583,1,250.00,Wherever Needed Most (legacy)
611,1,584,17,15.00,Parent and Family Fund
612,1,585,17,500.00,Parent and Family Fund (legacy)
613,1,586,3,50.00,General Scholarship Fund
614,1,587,18,100.00,Alumni Programs Fund (legacy)
615,1,588,5,100.00,Student Emergency Fund
616,1,589,3,75.00,General Scholarship Fund
617,1,590,1,500.00,Wherever Needed Most
618,1,591,2,50.00,Annual Fund
619,1,592,1,50.00,Wherever Needed Most
620,1,593,1,51.60,Wherever Needed Most
621,1,594,1,250.00,Wherever Needed Most
622,1,595,1,100.00,Wherever Needed Most
623,1,596,1,100.00,Wherever Needed Most
624,1,597,1,50.00,Wherever Needed Most (legacy)
625,1,598,1,60.00,Wherever Needed Most (legacy)
626,1,598,7,40.00,Engineering Innovation Fund
627,1,599,4,1000.00,FIRST-GENERATION STUDENT FD.
628,1,600,17,50.00,Parent and Family Fund
629,1,601,17,15.00,Parent and Family Fund
630,1,602,17,250.00,Parent and Family Fund
631,1,603,17,100.00,PARENT AND FAMILY FD.
632,1,604,17,25.00,Parent and Family Fund
633,1,605,17,100.00,PARENT AND FAMILY FD.
634,1,606,17,50.00,Parent and Family Fund
635,1,607,17,1000.00,PARENT AND FAMILY FD.
636,1,608,17,250.00,PARENT AND FAMILY FD.
637,1,609,17,25.00,Parent and Family Fund
638,1,610,17,250.00,Parent and Family Fund
639,1,611,17,250.00,Parent and Family Fund
640,1,612,13,25.00,Women's Soccer Fund
641,1,613,1,500.00,WHEREVER NEEDED MOST
642,1,615,13,75.00,Women's Soccer Fund
643,1,616,13,5000.00,Women's Soccer Fund (legacy)
644,1,617,1,25.00,Wherever Needed Most (legacy)
645,1,618,1,125.00,Wherever Needed Most
646,1,618,14,125.00,Men's Basketball Fund
647,1,619,3,1000.00,General Scholarship Fund
648,1,620,3,50.00,GENERAL SCHOLARSHIP FD.
649,1,621,1,50.00,Wherever Needed Most
650,1,622,2,25.00,Annual Fund
651,1,623,2,250.00,ANNUAL FD.
652,1,624,20,100.00,Business School Fund
653,1,625,3,5000.00,General Scholarship Fund (legacy)
654,1,626,3,500.00,General Scholarship Fund
655,1,627,1,25.00,Wherever Needed Most
656,1,628,2,5000.00,Annual Fund (legacy)
657,1,629,4,100.00,First-Generation Student Fund (legacy)
658,1,630,1,25.00,Wherever Needed Most (legacy)
659,1,631,1,75.00,Wherever Needed Most
660,1,632,9,25.00,Humanities Fund
661,1,634,15,500.00,Community Service Fund
662,1,635,2,2500.00,Annual Fund
663,1,636,1,1000.00,Wherever Needed Most (legacy)
664,1,637,6,50.00,Library and Learning Commons
665,1,638,1,500.00,Wherever Needed Most
666,1,639,9,500.00,HUMANITIES FD.
667,1,640,1,50.00,Wherever Needed Most
668,1,641,1,100.00,Wherever Needed Most
669,1,642,2,37.50,Annual Fund
670,1,642,9,37.50,Humanities Fund
671,1,643,1,51.60,Wherever Needed Most
672,1,644,1,100.00,Wherever Needed Most
673,1,645,2,15.48,Annual Fund
674,1,646,6,75.00,LIBRARY AND LEARNING COMMONS
675,1,647,6,100.00,LIBRARY AND LEARNING COMMONS
676,1,648,9,50.00,Humanities Fund
677,1,649,3,250.00,General Scholarship Fund
678,1,650,2,100.00,Annual Fund
679,1,651,3,15.00,General Scholarship Fund
680,1,652,18,50.00,Alumni Programs Fund
681,1,653,9,25.00,Humanities Fund
682,1,654,1,100.00,WHEREVER NEEDED MOST
683,1,655,3,100.00,General Scholarship Fund
684,1,656,1,50.00,Wherever Needed Most
685,1,657,2,100.00,ANNUAL FD.
686,1,658,1,50.00,Wherever Needed Most
687,1,659,3,75.00,General Scholarship Fund
688,1,660,9,250.00,Humanities Fund
689,1,661,11,100.00,Arts and Performance Fund
690,1,662,20,100.00,Business School Fund
691,1,663,2,100.00,Annual Fund
692,1,664,11,25.00,Arts and Performance Fund
693,1,665,2,100.00,Annual Fund
694,1,666,1,25.00,Wherever Needed Most
695,1,667,2,100.00,Annual Fund
696,1,668,9,50.00,Humanities Fund
697,1,669,6,5000.00,Library and Learning Commons
698,1,670,1,1000.00,Wherever Needed Most
699,1,671,1,100.00,Wherever Needed Most
700,1,672,17,50.00,Parent and Family Fund
701,1,673,1,250.00,Wherever Needed Most
702,1,674,4,25.00,First-Generation Student Fund (legacy)
703,1,675,1,500.00,Wherever Needed Most
704,1,676,1,25.00,Wherever Needed Most
705,1,677,2,250.00,Annual Fund
706,1,678,11,500.00,Arts and Performance Fund (legacy)
707,1,680,1,15.00,WHEREVER NEEDED MOST
708,1,681,18,50.00,Alumni Programs Fund
709,1,682,1,1000.00,Wherever Needed Most
710,1,683,3,250.00,General Scholarship Fund
711,1,684,1,100.00,WHEREVER NEEDED MOST
712,1,685,1,25.00,WHEREVER NEEDED MOST
713,1,686,6,25.00,Library and Learning Commons
714,1,687,6,15.00,Library and Learning Commons
715,1,688,2,1032.00,Annual Fund
716,1,689,18,100.00,Alumni Programs Fund (legacy)
717,1,690,3,100.00,GENERAL SCHOLARSHIP FD.
718,1,691,1,250.00,Wherever Needed Most
719,1,692,1,100.00,Wherever Needed Most
720,1,693,6,250.00,Library and Learning Commons (legacy)
721,1,694,20,75.00,Business School Fund
722,1,695,4,250.00,First-Generation Student Fund (legacy)
723,1,696,17,15.00,PARENT AND FAMILY FD.
724,1,697,17,100.00,Parent and Family Fund
725,1,698,2,250.00,ANNUAL FD.
726,1,699,4,50.00,First-Generation Student Fund
727,1,700,1,50.00,WHEREVER NEEDED MOST
728,1,701,1,75.00,Wherever Needed Most
729,1,702,18,2500.00,Alumni Programs Fund
730,1,703,4,25.00,First-Generation Student Fund
731,1,704,2,1000.00,Annual Fund
732,1,705,1,250.00,Wherever Needed Most (legacy)
733,1,706,2,250.00,ANNUAL FD.
734,1,707,1,250.00,Wherever Needed Most (legacy)
735,1,708,2,25.00,Annual Fund
736,1,709,11,100.00,Arts and Performance Fund
737,1,710,3,25.00,General Scholarship Fund (legacy)
738,1,711,3,500.00,General Scholarship Fund
739,1,712,6,25.00,Library and Learning Commons
740,1,713,3,50.00,General Scholarship Fund
741,1,714,3,50.00,General Scholarship Fund
742,1,715,1,25.00,Wherever Needed Most
743,1,716,1,25.00,Wherever Needed Most
744,1,717,2,250.00,Annual Fund
745,1,718,1,5000.00,Wherever Needed Most
746,1,719,2,1250.00,Annual Fund
747,1,719,20,1250.00,Business School Fund
748,1,720,3,1032.00,General Scholarship Fund
749,1,721,6,250.00,Library and Learning Commons
750,1,722,2,2500.00,Annual Fund
751,1,723,1,100.00,Wherever Needed Most
752,1,724,1,500.00,WHEREVER NEEDED MOST
753,1,725,1,50.00,Wherever Needed Most
754,1,726,6,75.00,Library and Learning Commons
755,1,727,1,1000.00,Wherever Needed Most
756,1,728,6,50.00,Library and Learning Commons
757,1,729,4,15.00,First-Generation Student Fund
758,1,730,1,2500.00,Wherever Needed Most
759,1,731,1,50.00,WHEREVER NEEDED MOST
760,1,732,4,25.00,First-Generation Student Fund
761,1,733,6,100.00,Library and Learning Commons
762,1,734,2,250.00,Annual Fund
763,1,735,3,100.00,General Scholarship Fund
764,1,736,9,100.00,Humanities Fund (legacy)
765,1,737,20,50.00,Business School Fund
766,1,738,2,100.00,Annual Fund
767,1,739,4,1000.00,First-Generation Student Fund
768,1,740,2,15.00,Annual Fund
769,1,741,1,1000.00,Wherever Needed Most
770,1,742,9,50.00,Humanities Fund
771,1,743,1,250.00,WHEREVER NEEDED MOST
772,1,744,2,50.00,Annual Fund (legacy)
773,1,745,1,25.00,Wherever Needed Most
774,1,746,2,75.00,Annual Fund
775,1,747,2,50.00,Annual Fund
776,1,748,2,50.00,Annual Fund
777,1,749,1,15.00,Wherever Needed Most
778,1,750,18,250.00,Alumni Programs Fund
779,1,751,3,25.00,General Scholarship Fund
780,1,752,2,100.00,Annual Fund
781,1,753,2,25.00,Annual Fund
782,1,754,1,250.00,Wherever Needed Most (legacy)
783,1,755,1,100.00,Wherever Needed Most (legacy)
784,1,756,1,100.00,Wherever Needed Most
785,1,757,1,60.00,WHEREVER NEEDED MOST
786,1,757,7,40.00,Engineering Innovation Fund
787,1,758,1,100.00,Wherever Needed Most
788,1,759,1,100.00,Wherever Needed Most
789,1,760,1,1250.00,WHEREVER NEEDED MOST
790,1,760,8,1250.00,Computer Science Fund (legacy)
791,1,761,18,60.00,Alumni Programs Fund
792,1,761,13,40.00,Women's Soccer Fund
793,1,762,1,25.00,WHEREVER NEEDED MOST
794,1,763,2,75.00,Annual Fund
795,1,764,3,75.00,General Scholarship Fund
796,1,764,17,25.00,Parent and Family Fund
797,1,765,1,75.00,Wherever Needed Most
798,1,766,1,250.00,Wherever Needed Most
799,1,767,4,100.00,First-Generation Student Fund
800,1,768,2,1000.00,Annual Fund
801,1,769,1,100.00,Wherever Needed Most
802,1,770,1,50.00,WHEREVER NEEDED MOST
803,1,771,1,1000.00,Wherever Needed Most
804,1,772,6,2500.00,Library and Learning Commons
805,1,773,1,5000.00,Wherever Needed Most
806,1,774,4,100.00,First-Generation Student Fund
807,1,775,1,60.00,Wherever Needed Most
808,1,775,18,40.00,Alumni Programs Fund
809,1,776,1,50.00,Wherever Needed Most
810,1,777,19,1000.00,Campus Renewal Fund
811,1,778,19,500.00,Campus Renewal Fund
812,1,779,19,1000.00,Campus Renewal Fund
813,1,780,19,50.00,Campus Renewal Fund
814,1,781,19,250.00,Campus Renewal Fund
815,1,782,19,5000.00,Campus Renewal Fund
816,1,783,19,50.00,Campus Renewal Fund
817,1,784,19,250.00,Campus Renewal Fund
818,1,784,5,250.00,Student Emergency Fund
819,1,785,19,150.00,Campus Renewal Fund
820,1,786,19,250.00,CAMPUS RENEWAL FD.
821,1,787,19,5000.00,Campus Renewal Fund
822,1,788,19,5000.00,Campus Renewal Fund
823,1,789,5,25.00,STUDENT EMERGENCY FD.
824,1,790,15,25.80,Community Service Fund
825,1,791,19,25.00,CAMPUS RENEWAL FD.
826,1,792,19,50.00,Campus Renewal Fund
827,1,793,19,100.00,Campus Renewal Fund
828,1,794,19,1000.00,Campus Renewal Fund
829,1,795,19,100.00,Campus Renewal Fund
830,1,796,19,250.00,CAMPUS RENEWAL FD.
831,1,797,19,2500.00,Campus Renewal Fund
832,1,798,19,1000.00,Campus Renewal Fund
833,1,799,19,500.00,Campus Renewal Fund (legacy)
834,1,800,19,25.00,Campus Renewal Fund
835,1,801,19,1000.00,Campus Renewal Fund
836,1,802,19,500.00,CAMPUS RENEWAL FD.
837,1,803,19,25.00,Campus Renewal Fund
838,1,804,19,150.00,Campus Renewal Fund
839,1,805,19,75.00,Campus Renewal Fund
840,1,806,15,5000.00,Community Service Fund
841,1,807,19,25.00,Campus Renewal Fund
842,1,808,19,25.00,Campus Renewal Fund
843,1,809,19,50.00,Campus Renewal Fund
844,1,810,19,250.00,Campus Renewal Fund
845,1,811,19,1000.00,Campus Renewal Fund (legacy)
846,1,812,19,10000.00,Campus Renewal Fund
847,1,813,19,75.00,Campus Renewal Fund
848,1,814,19,1000.00,Campus Renewal Fund (legacy)
849,1,815,15,100.00,Community Service Fund
850,1,816,19,150.00,Campus Renewal Fund
851,1,816,22,100.00,Class of 2001 Scholarship
852,1,817,19,250.00,Campus Renewal Fund
853,1,818,19,50.00,Campus Renewal Fund
854,1,819,19,15.00,Campus Renewal Fund
855,1,820,15,150.00,Community Service Fund
856,1,821,19,250.00,Campus Renewal Fund
857,1,822,19,5000.00,Campus Renewal Fund
858,1,823,19,100.00,Campus Renewal Fund
859,1,824,19,150.00,Campus Renewal Fund (legacy)
860,1,825,5,500.00,Student Emergency Fund
861,1,826,15,25.00,Community Service Fund
862,1,827,19,2500.00,Campus Renewal Fund
863,1,828,19,5000.00,Campus Renewal Fund
864,1,829,19,100.00,Campus Renewal Fund
865,1,830,19,100.00,Campus Renewal Fund
866,1,831,15,2500.00,Community Service Fund
867,1,832,5,50.00,Student Emergency Fund
868,1,833,5,250.00,Student Emergency Fund
869,1,834,5,5160.00,Student Emergency Fund
870,1,835,5,75.00,Student Emergency Fund
871,1,836,5,25.00,Student Emergency Fund
872,1,837,15,25000.00,Community Service Fund
873,1,838,15,2500.00,Community Service Fund
874,1,839,15,15.00,Community Service Fund
875,1,840,15,1000.00,COMMUNITY SERVICE FD.
876,1,841,5,250.00,Student Emergency Fund
877,1,842,5,1000.00,Student Emergency Fund
878,1,843,15,100.00,COMMUNITY SERVICE FD.
879,1,844,15,50.00,Community Service Fund
880,1,846,15,300.00,Community Service Fund
881,1,846,7,200.00,ENGINEERING INNOVATION FD.
882,1,847,12,5000.00,ATHLETICS EXCELLENCE FD.
883,1,848,13,50.00,Women's Soccer Fund (legacy)
884,1,849,19,1000.00,CAMPUS RENEWAL FD.
885,1,850,19,187.50,Campus Renewal Fund (legacy)
886,1,850,11,62.50,Arts and Performance Fund (legacy)
887,1,851,19,1000.00,Campus Renewal Fund (legacy)
888,1,852,19,75.00,Campus Renewal Fund
889,1,853,19,1000.00,CAMPUS RENEWAL FD.
890,1,854,19,15.00,Campus Renewal Fund
891,1,855,19,250.00,Campus Renewal Fund
892,1,856,19,500.00,Campus Renewal Fund
893,1,857,19,50.00,Campus Renewal Fund
894,1,858,19,2500.00,Campus Renewal Fund
895,1,859,19,250.00,CAMPUS RENEWAL FD.
896,1,860,19,5000.00,Campus Renewal Fund
897,1,861,19,25.00,Campus Renewal Fund
898,1,862,19,1000.00,Campus Renewal Fund
899,1,863,19,75.00,Campus Renewal Fund
900,1,864,19,500.00,Campus Renewal Fund
901,1,865,19,50.00,Campus Renewal Fund
902,1,866,19,25.00,Campus Renewal Fund
903,1,867,19,75.00,CAMPUS RENEWAL FD.
904,1,868,19,10000.00,Campus Renewal Fund
905,1,869,19,10000.00,Campus Renewal Fund (legacy)
906,1,870,19,1000.00,Campus Renewal Fund
907,1,871,19,1000.00,Campus Renewal Fund
908,1,872,19,25.00,Campus Renewal Fund
909,1,873,19,5000.00,Campus Renewal Fund
910,1,875,19,5000.00,CAMPUS RENEWAL FD.
911,1,876,19,50.00,Campus Renewal Fund
912,1,877,19,1000.00,Campus Renewal Fund
913,1,878,19,150.00,Campus Renewal Fund
914,1,879,19,250.00,Campus Renewal Fund
915,1,880,19,1000.00,Campus Renewal Fund
916,1,881,19,150.00,Campus Renewal Fund
917,1,882,19,250.00,Campus Renewal Fund
918,1,883,19,100.00,CAMPUS RENEWAL FD.
919,1,884,19,25.00,Campus Renewal Fund (legacy)
920,1,885,19,75.00,Campus Renewal Fund
921,1,886,19,25.00,Campus Renewal Fund
922,1,887,19,100.00,CAMPUS RENEWAL FD.
923,1,888,19,75.00,Campus Renewal Fund
924,1,889,19,1000.00,Campus Renewal Fund (legacy)
925,1,890,19,250.00,Campus Renewal Fund
926,1,891,19,50.00,Campus Renewal Fund
927,1,892,19,500.00,Campus Renewal Fund
928,1,893,19,1000.00,CAMPUS RENEWAL FD.
929,1,894,19,1000.00,Campus Renewal Fund (legacy)
930,1,895,19,100.00,Campus Renewal Fund
931,1,896,19,750.00,CAMPUS RENEWAL FD.
932,1,897,19,250.00,Campus Renewal Fund
933,1,898,19,1000.00,Campus Renewal Fund
934,1,899,19,250.00,Campus Renewal Fund
935,1,900,19,250.00,Campus Renewal Fund (legacy)
936,1,901,19,25.00,Campus Renewal Fund
937,1,902,19,500.00,CAMPUS RENEWAL FD.
938,1,903,19,5000.00,Campus Renewal Fund
939,1,904,19,250.00,Campus Renewal Fund
940,1,905,19,100.00,Campus Renewal Fund
941,1,906,19,250.00,Campus Renewal Fund
942,1,907,19,25.00,Campus Renewal Fund
943,1,908,19,500.00,Campus Renewal Fund
944,1,909,19,25000.00,CAMPUS RENEWAL FD.
945,1,910,19,15.00,Campus Renewal Fund
946,1,911,19,1000.00,Campus Renewal Fund
947,1,912,19,2500.00,Campus Renewal Fund
948,1,913,19,5000.00,Campus Renewal Fund
949,1,914,19,100.00,Campus Renewal Fund
950,1,915,19,1000.00,Campus Renewal Fund (legacy)
951,1,916,19,1250.00,Campus Renewal Fund
952,1,916,7,1250.00,Engineering Innovation Fund
953,1,917,19,75.00,Campus Renewal Fund
954,1,918,19,250.00,CAMPUS RENEWAL FD.
955,1,919,19,500.00,CAMPUS RENEWAL FD.
956,1,920,19,500.00,Campus Renewal Fund
957,1,921,19,25.00,CAMPUS RENEWAL FD.
958,1,922,19,250.00,Campus Renewal Fund
959,1,923,19,1000.00,Campus Renewal Fund
960,1,924,19,250.00,Campus Renewal Fund (legacy)
961,1,925,19,1000.00,Campus Renewal Fund
962,1,926,5,25000.00,Student Emergency Fund
963,1,927,5,750.00,Student Emergency Fund
964,1,928,19,25.00,Campus Renewal Fund
965,1,929,19,1000.00,Campus Renewal Fund
966,1,930,19,500.00,Campus Renewal Fund
967,1,931,19,750.00,Campus Renewal Fund
968,1,932,19,5000.00,Campus Renewal Fund
969,1,933,19,50.00,Campus Renewal Fund
970,1,934,19,250.00,Campus Renewal Fund
971,1,935,19,15.00,Campus Renewal Fund
972,1,936,19,250.00,Campus Renewal Fund
973,1,937,19,500.00,Campus Renewal Fund
974,1,938,19,1000.00,Campus Renewal Fund
975,1,939,19,25.00,CAMPUS RENEWAL FD.
976,1,940,19,2500.00,Campus Renewal Fund
977,1,941,19,2500.00,Campus Renewal Fund
978,1,942,19,500.00,CAMPUS RENEWAL FD.
979,1,943,19,1000.00,Campus Renewal Fund
980,1,944,19,750.00,Campus Renewal Fund
981,1,945,19,1032.00,Campus Renewal Fund
982,1,946,19,5000.00,Campus Renewal Fund
983,1,947,19,50.00,Campus Renewal Fund
984,1,948,19,25.00,Campus Renewal Fund
985,1,949,19,2500.00,Campus Renewal Fund
986,1,950,19,250.00,Campus Renewal Fund
987,1,951,19,1000.00,Campus Renewal Fund
988,1,952,19,250.00,Campus Renewal Fund
989,1,953,19,500.00,Campus Renewal Fund
990,1,954,19,25.00,Campus Renewal Fund
991,1,955,15,500.00,COMMUNITY SERVICE FD.
992,1,956,15,25.00,Community Service Fund
993,1,957,19,25.00,Campus Renewal Fund
994,1,958,19,25.00,Campus Renewal Fund
995,1,959,19,30.00,Campus Renewal Fund
996,1,959,17,20.00,Parent and Family Fund
997,1,960,19,154.80,Campus Renewal Fund
998,1,961,19,37.50,Campus Renewal Fund
999,1,961,9,12.50,Humanities Fund
1000,1,962,19,2500.00,Campus Renewal Fund
1001,1,963,19,75.00,Campus Renewal Fund
1002,1,964,19,250.00,CAMPUS RENEWAL FD.
1003,1,965,19,500.00,Campus Renewal Fund
1004,1,966,19,500.00,Campus Renewal Fund
1005,1,967,19,500.00,Campus Renewal Fund
1006,1,968,19,50.00,Campus Renewal Fund
1007,1,969,19,2500.00,Campus Renewal Fund
1008,1,970,19,1000.00,Campus Renewal Fund (legacy)
1009,1,971,19,1000.00,Campus Renewal Fund
1010,1,972,19,50.00,Campus Renewal Fund
1011,1,973,19,25.00,Campus Renewal Fund
1012,1,974,19,1000.00,CAMPUS RENEWAL FD.
1013,1,975,19,2500.00,CAMPUS RENEWAL FD.
1014,1,976,19,750.00,Campus Renewal Fund
1015,1,977,19,5000.00,Campus Renewal Fund
1016,1,978,19,1000.00,Campus Renewal Fund
1017,1,979,5,50.00,Student Emergency Fund
1018,1,980,5,250.00,Student Emergency Fund
1019,1,981,15,75.00,Community Service Fund (legacy)
1020,1,982,5,1000.00,STUDENT EMERGENCY FD.
1021,1,983,5,500.00,Student Emergency Fund
1022,1,985,5,500.00,Student Emergency Fund
1023,1,986,15,250.00,Community Service Fund
1024,1,987,19,50.00,CAMPUS RENEWAL FD.
1025,1,988,19,1000.00,Campus Renewal Fund
1026,1,990,19,500.00,Campus Renewal Fund
1027,1,991,19,25000.00,CAMPUS RENEWAL FD.
1028,1,992,19,750.00,CAMPUS RENEWAL FD.
1029,1,993,19,500.00,Campus Renewal Fund (legacy)
1030,1,994,19,250.00,CAMPUS RENEWAL FD.
1031,1,995,19,10000.00,Campus Renewal Fund
1032,1,996,15,25000.00,Community Service Fund
1033,1,997,15,1000.00,Community Service Fund
1034,1,998,15,75.00,Community Service Fund
1035,1,999,5,500.00,Student Emergency Fund
1036,1,1000,5,250.00,Student Emergency Fund
1037,1,1001,15,150.00,Community Service Fund
1038,1,1002,5,100.00,Student Emergency Fund
1039,1,1003,5,150.00,Student Emergency Fund
1040,1,1004,19,500.00,Campus Renewal Fund (legacy)
1041,1,1005,19,25000.00,Campus Renewal Fund
1042,1,1006,19,25.00,Campus Renewal Fund
1043,1,1007,19,500.00,Campus Renewal Fund
1044,1,1008,19,750.00,Campus Renewal Fund
1045,1,1009,19,2500.00,Campus Renewal Fund
1046,1,1010,19,25.00,Campus Renewal Fund
1047,1,1011,19,250.00,Campus Renewal Fund (legacy)
1048,1,1012,19,1000.00,Campus Renewal Fund
1049,1,1013,19,258.00,Campus Renewal Fund
1050,1,1014,19,25000.00,Campus Renewal Fund
1051,1,1015,19,100.00,Campus Renewal Fund
1052,1,1016,19,2500.00,Campus Renewal Fund
1053,1,1017,19,774.00,Campus Renewal Fund
1054,1,1017,14,258.00,Men's Basketball Fund
1055,1,1018,19,1000.00,Campus Renewal Fund
1056,1,1019,19,500.00,Campus Renewal Fund
1057,1,1020,19,25.00,Campus Renewal Fund
1058,1,1021,19,750.00,Campus Renewal Fund
1059,1,1022,19,750.00,Campus Renewal Fund (legacy)
1060,1,1023,19,5000.00,CAMPUS RENEWAL FD.
1061,1,1024,19,2500.00,Campus Renewal Fund
1062,1,1025,19,25.00,Campus Renewal Fund
1063,1,1026,19,500.00,Campus Renewal Fund
1064,1,1027,19,500.00,Campus Renewal Fund
1065,1,1028,19,1000.00,Campus Renewal Fund
1066,1,1029,19,5000.00,CAMPUS RENEWAL FD.
1067,1,1030,19,500.00,Campus Renewal Fund
1068,1,1031,19,1000.00,Campus Renewal Fund (legacy)
1069,1,1032,19,150.00,Campus Renewal Fund
1070,1,1033,19,500.00,CAMPUS RENEWAL FD.
1071,1,1034,19,100.00,Campus Renewal Fund
1072,1,1035,19,1000.00,Campus Renewal Fund
1073,1,1036,19,750.00,Campus Renewal Fund
1074,1,1037,19,75.00,Campus Renewal Fund
1075,1,1038,19,100.00,Campus Renewal Fund
1076,1,1039,19,25.00,Campus Renewal Fund
1077,1,1040,19,250.00,Campus Renewal Fund
1078,1,1041,19,500.00,Campus Renewal Fund
1079,1,1042,19,100.00,CAMPUS RENEWAL FD.
1080,1,1043,19,1032.00,Campus Renewal Fund
1081,1,1044,19,10000.00,Campus Renewal Fund (legacy)
1082,1,1045,19,150.00,Campus Renewal Fund
1083,1,1046,19,750.00,Campus Renewal Fund
