id,school_id,constituent_id,employer,job_title,industry,started_at,ended_at,is_current,recorded_at,record_source
251,1,6339,Redwood Creative,Producer,Media,2013-04-15,2016-01-09,false,2016-01-09,crm_import
252,1,6339,Mariner Media Group,Coordinator,Media,2009-10-19,2012-10-07,false,2012-10-07,crm_import
253,1,6339,Lakeshore Media,Senior Producer,Media,2016-01-10,,true,2024-08-04,profile_enrichment
254,1,2651,Redwood Creative,President,Media,2019-06-21,,true,2022-01-16,crm_import
255,1,15843,Arcfield Medical,Senior Program Manager,Healthcare,2013-01-13,,true,2024-01-18,crm_import
256,1,19583,Open Learning Network,Associate Professor,Education,2025-02-24,,true,2025-11-30,profile_enrichment
257,1,19319,Lakeshore Media,Managing Director,Media,2012-08-16,,true,2014-08-16,profile_enrichment
258,1,10488,Silver Maple Holdings,Vice President of Finance,Financial Services,2009-06-28,2011-12-30,false,2011-12-30,profile_enrichment
259,1,10488,Summit Grove Partners,Chief Financial Officer,Financial Services,2012-04-08,,true,2020-02-13,profile_enrichment
260,1,18427,Redwood Holdings,President,Manufacturing,2024-09-18,,true,2025-07-16,crm_import
261,1,10501,Stonebridge Financial,Finance Manager,Financial Services,2020-05-31,,true,2021-05-02,profile_enrichment
262,1,4108,Mariner Labs,Chief Technology Officer,Technology,2014-11-26,,true,2020-06-07,profile_enrichment
263,1,18031,Beacon Legal Group,Managing Counsel,Legal Services,2014-11-08,2017-04-14,false,2017-04-14,crm_import
264,1,18031,Harbor Street Counsel,Senior Counsel,Legal Services,2011-06-15,2014-11-07,false,2014-11-07,crm_import
265,1,18031,Cedar & Finch Consulting,Counsel,Legal Services,2005-07-04,2010-10-21,false,2010-10-21,crm_import
266,1,18031,Beacon Legal Group,General Counsel,Legal Services,2018-01-16,,true,2022-05-13,profile_enrichment
267,1,12380,Stonebridge Financial,Director of Finance,Financial Services,2022-07-22,2025-10-28,false,2025-10-28,crm_import
268,1,12380,Granite Advisory,Senior Finance Manager,Financial Services,2018-04-10,2022-07-21,false,2022-07-21,crm_import
269,1,12380,Stonebridge Financial,Vice President of Finance,Financial Services,2025-10-29,,true,2025-11-02,profile_enrichment
270,1,14998,Mariner Labs,Engineering Manager,Technology,2020-07-22,,true,2026-06-09,crm_import
271,1,14096,Silver Maple Holdings,Finance Manager,Financial Services,2022-10-22,2025-12-14,false,2025-12-14,crm_import
272,1,14096,Silver Maple Holdings,Associate,Financial Services,2019-03-16,2022-10-21,false,2022-10-21,crm_import
273,1,14096,Granite Advisory,Analyst,Financial Services,2014-08-07,2019-03-15,false,2019-03-15,crm_import
274,1,14096,Silver Maple Holdings,Senior Finance Manager,Financial Services,2025-12-15,,true,2026-08-25,crm_import
275,1,2893,Mariner Labs,Director of Engineering,Technology,2021-12-10,,true,2023-12-09,crm_import
276,1,18302,Summit Grove Partners,Associate,Financial Services,2010-08-13,,true,2014-02-22,crm_import
277,1,18071,Mariner Media Group,Producer,Media,2014-11-25,2019-11-19,false,2019-11-19,crm_import
278,1,18071,Orchard Studio,Coordinator,Media,2011-01-10,2014-11-24,false,2014-11-24,crm_import
279,1,18071,Lakeshore Media,Coordinator,Media,2006-07-07,2009-12-06,false,2009-12-06,profile_enrichment
280,1,18071,Redwood Creative,Senior Producer,Media,2020-05-30,,true,2023-02-04,profile_enrichment
281,1,12824,Regional Health Partners,Vice President of Operations,Healthcare,2019-04-30,2024-12-22,false,2024-12-22,crm_import
282,1,12824,Regional Health Partners,Director of Operations,Healthcare,2015-01-21,2019-04-29,false,2019-04-29,crm_import
283,1,12824,Arcfield Medical,Senior Program Manager,Healthcare,2010-09-04,2014-08-17,false,2014-08-17,profile_enrichment
284,1,12824,Regional Health Partners,Chief Operating Officer,Healthcare,2024-12-23,,true,2026-02-07,crm_import
285,1,3059,Beacon Legal Group,Managing Counsel,Legal Services,2005-09-30,2010-01-06,false,2010-01-06,profile_enrichment
286,1,3059,Cedar & Finch Consulting,General Counsel,Legal Services,2010-01-07,,true,2022-06-15,crm_import
287,1,8074,Redwood Holdings,Vice President of Operations,Manufacturing,2022-11-15,2024-12-07,false,2024-12-07,crm_import
288,1,8074,Redwood Holdings,President,Manufacturing,2025-08-10,,true,2025-08-24,crm_import
289,1,7541,Mariner Media Group,Producer,Media,2016-07-09,2018-12-10,false,2018-12-10,crm_import
290,1,7541,Redwood Creative,Coordinator,Media,2013-05-06,2016-07-08,false,2016-07-08,profile_enrichment
291,1,7541,Redwood Creative,Senior Producer,Media,2018-12-11,,true,2025-11-07,crm_import
292,1,17983,Harborline Health,Senior Program Manager,Healthcare,2022-05-11,2026-01-29,false,2026-01-29,crm_import
293,1,17983,Harborline Health,Program Manager,Healthcare,2019-05-26,2022-02-02,false,2022-02-02,profile_enrichment
294,1,17983,Harborline Health,Director of Operations,Healthcare,2026-01-30,,true,2026-03-31,profile_enrichment
295,1,14765,Redwood Holdings,Senior Operations Manager,Manufacturing,2019-09-14,,true,2026-07-22,profile_enrichment
296,1,14716,Orchard Studio,Senior Producer,Media,2005-01-23,2010-05-14,false,2010-05-14,profile_enrichment
297,1,14716,Orchard Studio,Program Director,Media,2010-09-05,,true,2022-03-16,profile_enrichment
298,1,19070,Orchard Studio,Senior Producer,Media,2013-04-19,,true,2024-04-13,crm_import
299,1,19713,Community Innovation Council,Program Coordinator,Nonprofit,2007-01-28,2010-11-24,false,2010-11-24,crm_import
300,1,19713,CivicWorks Collaborative,Program Manager,Nonprofit,2010-11-25,,true,2017-02-14,profile_enrichment
301,1,4976,Clearwater Manufacturing,Senior Operations Manager,Manufacturing,2017-02-08,,true,2023-11-07,profile_enrichment
302,1,16023,CivicWorks Collaborative,Director of Programs,Nonprofit,2022-06-01,2024-10-13,false,2024-10-13,crm_import
303,1,16023,CivicWorks Collaborative,Vice President of Programs,Nonprofit,2025-05-04,,true,2025-07-31,profile_enrichment
304,1,2565,Granite Industrial Group,Vice President of Operations,Manufacturing,2023-09-03,2026-06-06,false,2026-06-06,crm_import
305,1,2565,Redwood Holdings,Director of Operations,Manufacturing,2020-03-09,2023-09-02,false,2023-09-02,profile_enrichment
306,1,2565,Granite Industrial Group,President,Manufacturing,2026-06-07,,true,2026-08-16,profile_enrichment
307,1,10624,Northbridge Academy,Associate Professor,Education,2008-03-30,2010-06-30,false,2010-06-30,crm_import
308,1,10624,Open Learning Network,Assistant Professor,Education,2002-06-17,2008-03-29,false,2008-03-29,crm_import
309,1,10624,Juniper Education Group,Lecturer,Education,2000-02-06,2002-06-16,false,2002-06-16,profile_enrichment
310,1,10624,Cedar Ridge Education,Professor,Education,2010-07-01,,true,2015-10-25,profile_enrichment
311,1,15075,Granite Industrial Group,Vice President of Operations,Manufacturing,2015-09-01,,true,2022-06-20,profile_enrichment
312,1,303,Harborline Health,Senior Program Manager,Healthcare,2024-09-08,,true,2024-10-13,profile_enrichment
313,1,17180,Harborline Health,Senior Program Manager,Healthcare,2020-04-04,2025-05-02,false,2025-05-02,profile_enrichment
314,1,17180,Arcfield Medical,Program Manager,Healthcare,2015-02-11,2020-04-03,false,2020-04-03,crm_import
315,1,17180,Harborline Health,Program Analyst,Healthcare,2011-03-06,2015-02-10,false,2015-02-10,profile_enrichment
316,1,17180,Harborline Health,Director of Operations,Healthcare,2026-05-28,,true,2026-08-07,profile_enrichment
317,1,2265,Silver Maple Holdings,Vice President of Finance,Financial Services,2008-07-25,2010-12-28,false,2010-12-28,profile_enrichment
318,1,2265,Stonebridge Financial,Director of Finance,Financial Services,2005-10-14,2008-07-24,false,2008-07-24,crm_import
319,1,2265,Granite Advisory,Senior Finance Manager,Financial Services,2002-06-24,2005-10-13,false,2005-10-13,crm_import
320,1,2265,Silver Maple Holdings,Chief Financial Officer,Financial Services,2010-12-29,,true,2013-02-11,crm_import
321,1,3544,Northbridge Academy,Department Chair,Education,2010-03-29,,true,2023-10-13,profile_enrichment
322,1,15443,Northbridge Academy,Department Chair,Education,2025-06-23,,true,2026-07-03,profile_enrichment
323,1,14887,Clearwater Manufacturing,Director of Operations,Manufacturing,2008-12-26,2012-04-25,false,2012-04-25,profile_enrichment
324,1,14887,Clearwater Manufacturing,Senior Operations Manager,Manufacturing,2006-06-14,2008-12-25,false,2008-12-25,crm_import
325,1,14887,Granite Industrial Group,Vice President of Operations,Manufacturing,2012-04-26,,true,2025-06-19,profile_enrichment
326,1,11078,Granite Advisory,Vice President of Finance,Financial Services,2016-04-05,2021-07-06,false,2021-07-06,profile_enrichment
327,1,11078,Stonebridge Financial,,Financial Services,2021-07-07,,true,2025-07-08,profile_enrichment
328,1,4487,Arcfield Medical,Senior Program Manager,Healthcare,2020-01-05,,true,2025-02-17,profile_enrichment
329,1,634,Beacon Software Group,Vice President of Engineering,Technology,2022-07-25,2025-05-26,false,2025-05-26,profile_enrichment
330,1,634,Blue Lantern Technologies,Director of Engineering,Technology,2019-06-14,2022-07-24,false,2022-07-24,profile_enrichment
331,1,634,Northstar Systems,Engineering Manager,Technology,2015-08-28,2019-06-13,false,2019-06-13,crm_import
332,1,634,Beacon Software Group,Chief Technology Officer,Technology,2025-05-27,,true,2025-10-04,crm_import
333,1,12004,Northbridge Academy,Associate Professor,Education,2020-10-10,,true,2021-11-01,profile_enrichment
334,1,2552,Arcfield Medical,,Healthcare,2023-04-04,,true,2025-03-17,crm_import
335,1,4302,Redwood Holdings,President,Manufacturing,2024-08-05,,true,2024-09-08,profile_enrichment
336,1,13434,Beacon Legal Group,Senior Counsel,Legal Services,2020-07-21,2025-08-31,false,2025-08-31,crm_import
337,1,13434,Beacon Legal Group,Managing Counsel,Legal Services,2025-09-01,,true,2025-10-15,crm_import
338,1,1329,Harbor Street Counsel,Senior Counsel,Legal Services,2004-12-22,2010-05-19,false,2010-05-19,profile_enrichment
339,1,1329,Cedar & Finch Consulting,Managing Counsel,Legal Services,2010-05-20,,true,2020-02-07,crm_import
340,1,16176,Northbridge Academy,Dean,Education,2010-06-20,,true,2026-06-19,profile_enrichment
341,1,11577,Summit Grove Partners,Chief Financial Officer,Financial Services,2016-10-15,,true,2025-02-09,crm_import
342,1,7707,Redwood Creative,President,Media,2022-09-25,,true,2025-01-24,profile_enrichment
343,1,3427,Clearwater Health Group,Program Manager,Healthcare,2020-01-13,,true,2022-11-21,crm_import
344,1,13778,Arcfield Manufacturing,Vice President of Operations,Manufacturing,2020-05-18,2025-11-01,false,2025-11-01,crm_import
345,1,13778,Arcfield Manufacturing,President,Manufacturing,2025-11-02,,true,2026-01-30,profile_enrichment
346,1,5248,Arcfield Manufacturing,Director of Operations,Manufacturing,2014-07-30,,true,2015-03-11,profile_enrichment
347,1,3646,Harbor Street Counsel,Legal Analyst,Legal Services,2023-07-30,2026-01-07,false,2026-01-07,crm_import
348,1,3646,Cedar & Finch Consulting,Associate Counsel,Legal Services,2026-01-08,,true,2026-07-20,profile_enrichment
349,1,1931,Arcfield Medical,Program Manager,Healthcare,2014-12-21,,true,2020-06-30,crm_import
350,1,15952,Beacon Software Group,Engineering Manager,Technology,2018-04-10,,true,2024-07-27,profile_enrichment
351,1,18525,Northstar Systems,Software Engineer,Technology,2012-12-04,2015-04-03,false,2015-04-03,crm_import
352,1,18525,Beacon Software Group,Analyst,Technology,2006-08-15,2012-01-16,false,2012-01-16,profile_enrichment
353,1,18525,Northstar Systems,Senior Software Engineer,Technology,2016-05-01,,true,2017-11-19,profile_enrichment
354,1,40,Mariner Labs,Senior Software Engineer,Technology,2010-03-05,,true,2010-10-21,crm_import
355,1,14728,Pinecrest Partners,General Counsel,Legal Services,2020-11-26,,true,2025-02-13,profile_enrichment
356,1,16013,Clearwater Health Group,,Healthcare,2014-02-23,,true,2022-06-19,profile_enrichment
357,1,17670,Clearwater Manufacturing,Vice President of Operations,Manufacturing,2011-05-01,2015-06-27,false,2015-06-27,crm_import
358,1,17670,Arcfield Manufacturing,,Manufacturing,2015-06-28,,true,2024-03-22,profile_enrichment
359,1,19757,Mariner Media Group,President,Media,2026-03-17,,true,2026-08-13,profile_enrichment
360,1,11018,Orchard Studio,Program Director,Media,2013-12-23,2017-03-08,false,2017-03-08,crm_import
361,1,11018,Orchard Studio,Managing Director,Media,2017-03-09,,true,2022-01-27,profile_enrichment
362,1,18999,Northstar Systems,Engineering Manager,Technology,2020-05-08,2024-08-02,false,2024-08-02,profile_enrichment
363,1,18999,Blue Lantern Technologies,Analyst,Technology,2016-11-11,2020-05-07,false,2020-05-07,profile_enrichment
364,1,18999,Blue Lantern Technologies,Analyst,Technology,2014-05-31,2016-11-10,false,2016-11-10,crm_import
365,1,18999,Mariner Labs,Senior Software Engineer,Technology,2024-08-03,,true,2026-04-29,profile_enrichment
366,1,18760,Granite Advisory,Vice President of Finance,Financial Services,2013-12-12,,true,2024-12-12,crm_import
367,1,11337,Orchard Studio,Producer,Media,2011-02-03,,true,2025-08-17,crm_import
368,1,10607,Orchard Studio,Senior Producer,Media,2007-11-01,2011-07-14,false,2011-07-14,profile_enrichment
369,1,10607,Redwood Creative,Producer,Media,2002-11-23,2007-10-31,false,2007-10-31,crm_import
370,1,10607,Lakeshore Media,Coordinator,Media,2000-06-07,2002-11-22,false,2002-11-22,crm_import
371,1,10607,Orchard Studio,Program Director,Media,2011-07-15,,true,2025-02-08,crm_import
372,1,4704,Silver Maple Holdings,Director of Finance,Financial Services,2008-10-23,2013-06-21,false,2013-06-21,crm_import
373,1,4704,Silver Maple Holdings,Associate,Financial Services,2004-05-08,2008-10-22,false,2008-10-22,crm_import
374,1,4704,Granite Advisory,Senior Finance Manager,Financial Services,2013-06-22,,true,2014-05-25,profile_enrichment
375,1,4689,Beacon Legal Group,Counsel,Legal Services,2011-11-14,2014-08-26,false,2014-08-26,crm_import
376,1,4689,Pinecrest Partners,Associate Counsel,Legal Services,2008-05-24,2011-11-13,false,2011-11-13,crm_import
377,1,4689,Beacon Legal Group,Senior Counsel,Legal Services,2014-08-27,,true,2018-01-27,profile_enrichment
378,1,16491,Silver Maple Holdings,Senior Finance Manager,Financial Services,2020-12-20,2026-07-09,false,2026-07-09,profile_enrichment
379,1,16491,Summit Grove Partners,Finance Manager,Financial Services,2018-03-20,2020-12-19,false,2020-12-19,crm_import
380,1,16491,Stonebridge Financial,Associate,Financial Services,2013-12-19,2017-07-13,false,2017-07-13,crm_import
381,1,16491,Silver Maple Holdings,Director of Finance,Financial Services,2026-07-10,,true,2026-07-30,profile_enrichment
382,1,8344,Stonebridge Financial,Vice President of Finance,Financial Services,2014-10-11,2018-05-05,false,2018-05-05,crm_import
383,1,8344,Summit Grove Partners,Chief Financial Officer,Financial Services,2019-01-10,,true,2021-04-09,crm_import
384,1,12699,Arcfield Manufacturing,Vice President of Operations,Manufacturing,2017-01-04,,true,2017-12-21,crm_import
385,1,7991,Cedar Ridge Education,Department Chair,Education,2016-12-20,2020-03-12,false,2020-03-12,crm_import
386,1,7991,Juniper Education Group,Professor,Education,2012-05-05,2015-12-23,false,2015-12-23,crm_import
387,1,7991,Juniper Education Group,Dean,Education,2020-03-13,,true,2021-03-09,profile_enrichment
388,1,13227,Cedar & Finch Consulting,Counsel,Legal Services,2019-10-30,,true,2024-07-12,crm_import
389,1,163,Northbridge Academy,Associate Professor,Education,2017-05-14,,true,2020-07-29,crm_import
390,1,17367,Harbor Street Counsel,Counsel,Legal Services,2020-10-14,,true,2023-08-26,profile_enrichment
391,1,10439,Arcfield Medical,Vice President of Operations,Healthcare,2006-05-30,2009-02-20,false,2009-02-20,crm_import
392,1,10439,Regional Health Partners,Chief Operating Officer,Healthcare,2010-07-08,,true,2011-04-07,profile_enrichment
393,1,15017,Cedar Ridge Education,Department Chair,Education,2023-10-16,,true,2024-10-20,crm_import
394,1,4481,Redwood Creative,Senior Producer,Media,2025-02-02,,true,2026-05-12,crm_import
395,1,12933,Granite Industrial Group,Operations Manager,Manufacturing,2011-12-03,,true,2020-06-28,profile_enrichment
396,1,16780,Pinecrest Partners,Counsel,Legal Services,2012-05-18,,true,2018-03-15,crm_import
397,1,4050,Redwood Creative,Managing Director,Media,2022-11-15,2025-01-09,false,2025-01-09,crm_import
398,1,4050,Regional Health Initiative,Strategic Advisor,Nonprofit,2021-02-27,2025-04-16,false,2025-04-16,profile_enrichment
399,1,4050,Redwood Creative,President,Media,2025-01-10,,true,2026-02-21,crm_import
400,1,5807,Redwood Creative,Program Director,Media,2017-11-28,2021-05-25,false,2021-05-25,crm_import
401,1,5807,Lakeshore Media,Senior Producer,Media,2015-08-12,2017-11-27,false,2017-11-27,crm_import
402,1,5807,Orchard Studio,Producer,Media,2010-04-01,2015-04-16,false,2015-04-16,crm_import
403,1,5807,Mariner Media Group,Managing Director,Media,2021-05-26,,true,2026-02-12,profile_enrichment
404,1,19460,Pinecrest Partners,Counsel,Legal Services,2016-05-10,,true,2022-01-08,profile_enrichment
