id,school_id,constituent_id,affiliation_type,raw_affiliation_value,start_year,end_year,is_primary,record_source
464,1,7502,parent,Current Parent,2026,,false,crm_import
465,1,18391,alumni,Alumnus/Alumna,1992,1996,true,crm_import
466,1,9106,alumni,Alumni Record,1987,1991,true,crm_import
467,1,9106,parent,Parent/Guardian,2013,2017,false,crm_import
468,1,2482,alumni,Alumni Record,1992,1996,true,online
469,1,10074,alumni,Alumni Record,2008,2012,true,online
470,1,14273,alumni,Former Student,1958,1962,true,advancement_entry
471,1,4477,alumni,Alumni Record,1966,1970,true,crm_import
472,1,4477,parent,Parent/Guardian,1992,,false,crm_import
473,1,15470,alumni,Former Student,1986,1990,true,crm_import
474,1,8905,alumni,Alumni Record,2012,2016,true,crm_import
475,1,8905,parent,Parent - Undergraduate,2026,,false,crm_import
476,1,19862,alumni,Graduate,2009,2013,true,crm_import
477,1,19862,parent,Parent - Undergraduate,2026,2026,false,crm_import
478,1,9338,alumni,Former Student,2002,2006,true,crm_import
479,1,13295,alumni,Alumnus/Alumna,1965,1969,true,crm_import
480,1,4591,alumni,Alumni Record,1966,1970,true,crm_import
481,1,19630,alumni,Alumni Record,1990,1994,true,online
482,1,7435,alumni,Former Student,1988,1992,true,online
483,1,7435,parent,Parent/Guardian,2014,,false,online
484,1,7435,employee,Employee,2000,,false,online
485,1,12041,alumni,Graduate,1991,1995,true,advancement_entry
486,1,12041,parent,Parent/Guardian,2017,2021,false,advancement_entry
487,1,4524,alumni,Former Student,2000,2004,true,crm_import
488,1,4524,parent,Current Parent,2026,2026,false,crm_import
489,1,14836,alumni,Graduate,2017,2021,true,crm_import
490,1,14836,parent,Parent - Undergraduate,2026,,false,crm_import
491,1,9301,alumni,Graduate,2012,2016,true,crm_import
492,1,10650,alumni,Graduate,2002,2006,true,crm_import
493,1,10650,parent,Parent/Guardian,2026,,false,crm_import
494,1,1696,alumni,Graduate,2011,2015,true,crm_import
495,1,16227,alumni,Alumnus/Alumna,2012,2016,true,crm_import
496,1,1199,alumni,Former Student,2003,2007,true,crm_import
497,1,14910,alumni,Former Student,2011,2015,true,online
498,1,4020,alumni,Former Student,1971,1975,true,online
499,1,4020,employee,Current Faculty,1983,,false,online
500,1,18328,alumni,Alumni Record,1975,1979,true,advancement_entry
501,1,2426,alumni,Former Student,2010,2014,true,crm_import
502,1,17819,alumni,Former Student,1999,2003,true,crm_import
503,1,8093,alumni,Graduate,2015,2019,true,crm_import
504,1,8093,employee,Current Faculty,2026,,false,crm_import
505,1,15974,alumni,Graduate,1998,2002,true,crm_import
506,1,15974,parent,Parent,2024,2026,false,crm_import
507,1,2407,alumni,Graduate,1969,1973,true,crm_import
508,1,17869,alumni,Graduate,2011,2015,true,crm_import
509,1,346,alumni,Former Student,2004,2008,true,crm_import
510,1,15034,alumni,Graduate,2002,2006,true,online
511,1,15034,employee,Employee,2014,,false,online
512,1,1876,alumni,Former Student,2012,2016,true,online
513,1,15097,alumni,Alumnus/Alumna,1987,1991,true,advancement_entry
514,1,15097,parent,Parent,2013,2017,false,advancement_entry
515,1,19458,alumni,Graduate,2015,2019,true,crm_import
516,1,19458,employee,Faculty/Staff,2026,,false,crm_import
517,1,14923,alumni,Graduate,2002,2006,true,crm_import
518,1,13457,alumni,Alumnus/Alumna,2010,2014,true,crm_import
519,1,886,alumni,Former Student,1999,2003,true,crm_import
520,1,7594,alumni,Former Student,1978,1982,true,crm_import
521,1,11500,alumni,Graduate,2003,2007,true,crm_import
522,1,11024,alumni,Graduate,2009,2013,true,crm_import
523,1,2343,alumni,Graduate,1968,1972,true,online
524,1,9881,alumni,Former Student,1974,1978,true,online
525,1,3378,alumni,Alumnus/Alumna,2005,2009,true,advancement_entry
526,1,3378,parent,Parent/Guardian,2026,,false,advancement_entry
527,1,12719,alumni,Graduate,2015,2019,true,crm_import
528,1,3376,alumni,Alumni Record,2015,2019,true,crm_import
529,1,8484,alumni,Former Student,1999,2003,true,crm_import
530,1,8484,parent,Parent,2025,2026,false,crm_import
531,1,16166,alumni,Former Student,1986,1990,true,crm_import
532,1,19406,alumni,Alumni Record,1970,1974,true,crm_import
533,1,19406,parent,Parent,1996,,false,crm_import
534,1,16388,alumni,Former Student,2006,2010,true,crm_import
535,1,15387,alumni,Graduate,2000,2004,true,crm_import
536,1,14219,alumni,Former Student,2014,2018,true,online
537,1,14219,employee,Employee,2026,,false,online
538,1,15365,alumni,Graduate,2002,2006,true,online
539,1,5744,alumni,Alumni Record,1988,1992,true,advancement_entry
540,1,5744,parent,Parent/Guardian,2014,2018,false,advancement_entry
541,1,5744,employee,Faculty/Staff,2000,,false,advancement_entry
542,1,877,alumni,Former Student,2005,2009,true,crm_import
543,1,2208,alumni,Former Student,1997,2001,true,crm_import
544,1,2208,parent,Parent,2023,,false,crm_import
545,1,6331,alumni,Alumni Record,1986,1990,true,crm_import
546,1,6331,employee,Faculty/Staff,1998,,false,crm_import
547,1,19658,alumni,Alumni Record,2013,2017,true,crm_import
548,1,16040,alumni,Former Student,1974,1978,true,crm_import
549,1,18312,alumni,Alumni Record,2007,2011,true,crm_import
550,1,5214,alumni,Former Student,2009,2013,true,crm_import
551,1,13379,alumni,Alumni Record,1968,1972,true,online
552,1,13379,employee,Employee,1980,,false,online
553,1,6809,alumni,Alumnus/Alumna,1957,1961,true,online
554,1,5515,alumni,Alumnus/Alumna,2001,2005,true,advancement_entry
555,1,5515,parent,Current Parent,2026,2026,false,advancement_entry
556,1,3512,alumni,Former Student,1988,1992,true,crm_import
557,1,3512,parent,Parent,2014,,false,crm_import
558,1,9813,alumni,Former Student,1989,1993,true,crm_import
559,1,7960,alumni,Graduate,2014,2018,true,crm_import
560,1,754,alumni,Graduate,1969,1973,true,crm_import
561,1,754,parent,Current Parent,1995,1999,false,crm_import
562,1,4779,alumni,Former Student,2017,2021,true,crm_import
563,1,15160,alumni,Graduate,1990,1994,true,crm_import
564,1,15160,parent,Parent - Undergraduate,2016,,false,crm_import
565,1,7022,alumni,Alumni Record,1993,1997,true,crm_import
566,1,11646,alumni,Former Student,1994,1998,true,online
567,1,11646,parent,Parent,2020,2024,false,online
568,1,13307,alumni,Former Student,2018,2022,true,online
569,1,13307,employee,Employee,2026,,false,online
570,1,5385,alumni,Alumni Record,1970,1974,true,advancement_entry
571,1,9370,alumni,Graduate,2004,2008,true,crm_import
572,1,9370,employee,Faculty/Staff,2016,,false,crm_import
573,1,3560,alumni,Former Student,2000,2004,true,crm_import
574,1,7620,alumni,Former Student,1998,2002,true,crm_import
575,1,7620,employee,Faculty/Staff,2010,,false,crm_import
576,1,19560,alumni,Former Student,1979,1983,true,crm_import
577,1,1995,alumni,Graduate,2001,2005,true,crm_import
578,1,17892,alumni,Former Student,2022,2026,true,crm_import
579,1,3533,alumni,Former Student,1989,1993,true,crm_import
580,1,5432,alumni,Alumnus/Alumna,2001,2005,true,online
581,1,1552,alumni,Alumnus/Alumna,1994,1998,true,online
582,1,1552,parent,Parent/Guardian,2020,2024,false,online
583,1,3305,alumni,Former Student,1951,1955,true,advancement_entry
584,1,3305,parent,Parent,1977,,false,advancement_entry
585,1,14193,alumni,Former Student,1949,1953,true,crm_import
586,1,14193,parent,Parent,1975,,false,crm_import
587,1,14193,employee,Current Faculty,1961,,false,crm_import
588,1,3179,alumni,Alumnus/Alumna,2006,2010,true,crm_import
589,1,3352,alumni,Graduate,1968,1972,true,crm_import
590,1,10828,alumni,Alumnus/Alumna,1965,1969,true,crm_import
591,1,331,alumni,Alumnus/Alumna,1999,2003,true,crm_import
592,1,5510,alumni,Former Student,1996,2000,true,crm_import
593,1,14785,alumni,Graduate,1961,1965,true,crm_import
594,1,17458,alumni,Graduate,1973,1977,true,online
595,1,17458,parent,Parent/Guardian,1999,2003,false,online
596,1,6864,alumni,Alumni Record,1980,1984,true,online
597,1,4683,alumni,Alumni Record,1974,1978,true,advancement_entry
598,1,7403,alumni,Graduate,2022,2026,true,crm_import
599,1,9048,alumni,Graduate,2000,2004,true,crm_import
600,1,2659,alumni,Alumni Record,1988,1992,true,crm_import
601,1,2659,parent,Parent - Undergraduate,2014,2018,false,crm_import
602,1,11397,alumni,Alumni Record,2014,2018,true,crm_import
603,1,17807,alumni,Alumnus/Alumna,1951,1955,true,crm_import
604,1,9766,alumni,Alumnus/Alumna,2014,2018,true,crm_import
605,1,9766,parent,Parent/Guardian,2026,2026,false,crm_import
606,1,5320,alumni,Former Student,1971,1975,true,crm_import
607,1,7215,alumni,Graduate,2000,2004,true,online
608,1,11870,alumni,Alumnus/Alumna,1976,1980,true,online
609,1,61,alumni,Alumnus/Alumna,2006,2010,true,advancement_entry
610,1,9307,alumni,Former Student,1999,2003,true,crm_import
611,1,7133,alumni,Graduate,2011,2015,true,crm_import
612,1,8603,alumni,Alumnus/Alumna,2013,2017,true,crm_import
613,1,8603,parent,Parent/Guardian,2026,,false,crm_import
614,1,15823,alumni,Alumnus/Alumna,1995,1999,true,crm_import
615,1,15823,employee,Faculty/Staff,2007,,false,crm_import
616,1,6629,alumni,Alumni Record,2013,2017,true,crm_import
617,1,6629,parent,Current Parent,2026,2026,false,crm_import
618,1,16590,alumni,Alumni Record,2007,2011,true,crm_import
619,1,16590,parent,Current Parent,2026,,false,crm_import
620,1,4313,alumni,Alumnus/Alumna,2007,2011,true,crm_import
621,1,4313,employee,Employee,2019,,false,crm_import
622,1,12963,alumni,Graduate,1995,1999,true,online
623,1,1437,alumni,Former Student,1978,1982,true,online
624,1,5580,alumni,Graduate,1997,2001,true,advancement_entry
625,1,4061,alumni,Former Student,1983,1987,true,crm_import
626,1,17915,alumni,Graduate,1958,1962,true,crm_import
627,1,438,alumni,Alumni Record,1966,1970,true,crm_import
628,1,16217,alumni,Former Student,1995,1999,true,crm_import
629,1,12456,alumni,Graduate,1971,1975,true,crm_import
630,1,19574,alumni,Alumnus/Alumna,1967,1971,true,crm_import
631,1,8441,alumni,Former Student,1959,1963,true,crm_import
632,1,14996,alumni,Graduate,1993,1997,true,online
633,1,14996,parent,Current Parent,2019,,false,online
634,1,15195,alumni,Former Student,1968,1972,true,online
635,1,19645,alumni,Alumnus/Alumna,1990,1994,true,advancement_entry
636,1,16846,alumni,Alumni Record,1995,1999,true,crm_import
637,1,11307,alumni,Alumni Record,2022,2026,true,crm_import
638,1,2897,alumni,Alumni Record,1989,1993,true,crm_import
639,1,14845,alumni,Former Student,2001,2005,true,crm_import
640,1,17657,alumni,Graduate,1995,1999,true,crm_import
641,1,4442,alumni,Former Student,1993,1997,true,crm_import
642,1,1451,alumni,Former Student,1987,1991,true,crm_import
643,1,1451,parent,Parent/Guardian,2013,,false,crm_import
644,1,1451,employee,Employee,1999,,false,crm_import
645,1,6233,alumni,Graduate,2004,2008,true,online
646,1,10247,alumni,Former Student,1977,1981,true,online
647,1,10247,employee,Faculty/Staff,1989,,false,online
648,1,4987,alumni,Alumni Record,2014,2018,true,advancement_entry
649,1,2092,alumni,Graduate,2019,2023,true,crm_import
650,1,2092,parent,Parent - Undergraduate,2026,2026,false,crm_import
651,1,10292,alumni,Alumnus/Alumna,1986,1990,true,crm_import
652,1,15248,alumni,Alumni Record,1947,1951,true,crm_import
653,1,18862,alumni,Former Student,1979,1983,true,crm_import
654,1,18874,alumni,Alumni Record,1997,2001,true,crm_import
655,1,18874,parent,Parent/Guardian,2023,,false,crm_import
656,1,5032,alumni,Alumnus/Alumna,1981,1985,true,crm_import
657,1,17268,alumni,Alumni Record,1989,1993,true,crm_import
658,1,17268,parent,Current Parent,2015,,false,crm_import
659,1,11545,alumni,Former Student,2009,2013,true,online
660,1,4706,alumni,Alumnus/Alumna,2014,2018,true,online
661,1,1405,alumni,Alumnus/Alumna,2006,2010,true,advancement_entry
662,1,1405,parent,Parent - Undergraduate,2026,,false,advancement_entry
663,1,2791,alumni,Graduate,1994,1998,true,crm_import
664,1,16369,alumni,Former Student,1980,1984,true,crm_import
665,1,16369,employee,Current Faculty,1992,,false,crm_import
666,1,5976,alumni,Former Student,2013,2017,true,crm_import
667,1,10419,alumni,Graduate,1971,1975,true,crm_import
668,1,16921,alumni,Former Student,2002,2006,true,crm_import
669,1,16921,employee,Current Faculty,2014,,false,crm_import
670,1,18158,alumni,Alumnus/Alumna,1990,1994,true,crm_import
671,1,18158,parent,Parent/Guardian,2016,,false,crm_import
672,1,4497,alumni,Alumni Record,1982,1986,true,crm_import
673,1,11419,alumni,Alumni Record,2013,2017,true,online
674,1,11419,parent,Parent,2026,2026,false,online
675,1,15392,alumni,Graduate,2009,2013,true,online
676,1,9856,alumni,Alumni Record,1982,1986,true,advancement_entry
677,1,19053,alumni,Graduate,1977,1981,true,crm_import
678,1,6169,alumni,Alumni Record,1994,1998,true,crm_import
679,1,9369,alumni,Former Student,1974,1978,true,crm_import
680,1,9369,parent,Current Parent,2000,2004,false,crm_import
681,1,4053,alumni,Graduate,2022,2026,true,crm_import
682,1,8165,alumni,Alumni Record,2009,2013,true,crm_import
683,1,8165,employee,Employee,2021,,false,crm_import
684,1,15223,alumni,Graduate,1947,1951,true,crm_import
685,1,14619,alumni,Graduate,1968,1972,true,crm_import
686,1,5154,alumni,Graduate,2018,2022,true,online
687,1,5154,parent,Parent/Guardian,2026,,false,online
688,1,9439,alumni,Alumnus/Alumna,1999,2003,true,online
689,1,9439,employee,Employee,2011,,false,online
690,1,11951,alumni,Graduate,1971,1975,true,advancement_entry
691,1,6976,alumni,Alumnus/Alumna,2010,2014,true,crm_import
692,1,15472,alumni,Former Student,2022,2026,true,crm_import
693,1,15472,employee,Employee,2026,,false,crm_import
694,1,13872,alumni,Graduate,1978,1982,true,crm_import
695,1,16339,alumni,Alumni Record,1997,2001,true,crm_import
696,1,7870,alumni,Alumni Record,2014,2018,true,crm_import
697,1,7870,parent,Current Parent,2026,2026,false,crm_import
698,1,18080,alumni,Former Student,1956,1960,true,crm_import
699,1,11736,alumni,Alumnus/Alumna,2003,2007,true,crm_import
700,1,2140,alumni,Former Student,2008,2012,true,online
701,1,2140,parent,Current Parent,2026,,false,online
702,1,8233,alumni,Alumnus/Alumna,1960,1964,true,online
703,1,14389,alumni,Graduate,1999,2003,true,advancement_entry
704,1,3280,alumni,Former Student,1994,1998,true,crm_import
705,1,3280,parent,Parent - Undergraduate,2020,2024,false,crm_import
706,1,3280,employee,Employee,2006,,false,crm_import
707,1,19952,alumni,Graduate,1980,1984,true,crm_import
708,1,9432,alumni,Graduate,2016,2020,true,crm_import
709,1,12272,alumni,Former Student,1992,1996,true,crm_import
710,1,12272,parent,Parent/Guardian,2018,2022,false,crm_import
711,1,10274,alumni,Alumni Record,1990,1994,true,crm_import
712,1,4502,alumni,Graduate,2002,2006,true,crm_import
713,1,4502,parent,Current Parent,2026,,false,crm_import
714,1,19156,alumni,Former Student,2022,2026,true,crm_import
715,1,4087,alumni,Former Student,1984,1988,true,online
716,1,1202,alumni,Former Student,2022,2026,true,online
717,1,18129,alumni,Alumnus/Alumna,2022,2026,true,advancement_entry
718,1,18597,alumni,Graduate,2012,2016,true,crm_import
719,1,18601,alumni,Former Student,1961,1965,true,crm_import
720,1,18601,employee,Faculty/Staff,1973,,false,crm_import
721,1,1094,alumni,Alumni Record,1964,1968,true,crm_import
722,1,15749,alumni,Former Student,1996,2000,true,crm_import
723,1,15890,alumni,Graduate,2022,2026,true,crm_import
724,1,4715,alumni,Graduate,1949,1953,true,crm_import
725,1,19708,alumni,Former Student,1975,1979,true,crm_import
726,1,17263,alumni,Alumni Record,1985,1989,true,online
727,1,9492,alumni,Graduate,2003,2007,true,online
728,1,10436,alumni,Alumni Record,1952,1956,true,advancement_entry
729,1,17229,alumni,Alumnus/Alumna,2008,2012,true,crm_import
730,1,17229,employee,Faculty/Staff,2020,,false,crm_import
731,1,5076,alumni,Former Student,1946,1950,true,crm_import
732,1,1634,alumni,Alumnus/Alumna,2015,2019,true,crm_import
733,1,1634,parent,Parent/Guardian,2026,2026,false,crm_import
734,1,1634,employee,Employee,2026,,false,crm_import
735,1,213,alumni,Alumnus/Alumna,1987,1991,true,crm_import
736,1,2132,alumni,Alumni Record,2005,2009,true,crm_import
737,1,13591,alumni,Graduate,2019,2023,true,crm_import
738,1,6432,alumni,Alumnus/Alumna,1997,2001,true,crm_import
739,1,12767,alumni,Alumnus/Alumna,2005,2009,true,online
740,1,12767,parent,Parent/Guardian,2026,,false,online
741,1,13199,alumni,Alumni Record,2007,2011,true,online
742,1,2325,alumni,Alumnus/Alumna,2004,2008,true,advancement_entry
743,1,2325,parent,Parent,2026,2026,false,advancement_entry
744,1,1784,alumni,Alumni Record,1993,1997,true,crm_import
745,1,5869,alumni,Alumni Record,1998,2002,true,crm_import
746,1,8326,alumni,Graduate,2004,2008,true,crm_import
747,1,16794,alumni,Alumni Record,1971,1975,true,crm_import
748,1,347,alumni,Former Student,1967,1971,true,crm_import
749,1,347,parent,Current Parent,1993,,false,crm_import
750,1,18570,alumni,Alumnus/Alumna,2013,2017,true,crm_import
751,1,18853,alumni,Former Student,2013,2017,true,crm_import
752,1,18853,parent,Parent - Undergraduate,2026,2026,false,crm_import
753,1,13759,alumni,Graduate,1987,1991,true,online
754,1,15491,alumni,Former Student,2006,2010,true,online
755,1,9641,alumni,Former Student,1978,1982,true,advancement_entry
756,1,9873,alumni,Alumnus/Alumna,1987,1991,true,crm_import
757,1,9873,parent,Current Parent,2013,,false,crm_import
758,1,2765,alumni,Alumnus/Alumna,2018,2022,true,crm_import
759,1,15058,alumni,Graduate,2018,2022,true,crm_import
760,1,15058,parent,Current Parent,2026,,false,crm_import
761,1,19788,alumni,Alumnus/Alumna,1954,1958,true,crm_import
762,1,3062,alumni,Graduate,2011,2015,true,crm_import
763,1,3062,parent,Parent,2026,,false,crm_import
764,1,1859,alumni,Alumnus/Alumna,2014,2018,true,crm_import
765,1,2334,alumni,Alumnus/Alumna,2013,2017,true,crm_import
766,1,4426,alumni,Graduate,1989,1993,true,online
767,1,6688,alumni,Alumni Record,1998,2002,true,online
768,1,6688,parent,Parent,2024,,false,online
769,1,1530,alumni,Alumnus/Alumna,2007,2011,true,advancement_entry
770,1,5916,alumni,Alumnus/Alumna,1970,1974,true,crm_import
771,1,10511,alumni,Former Student,1966,1970,true,crm_import
772,1,15951,alumni,Former Student,1954,1958,true,crm_import
773,1,10857,alumni,Former Student,1952,1956,true,crm_import
774,1,10857,parent,Parent,1978,1982,false,crm_import
775,1,6787,alumni,Graduate,1999,2003,true,crm_import
776,1,1702,alumni,Graduate,2000,2004,true,crm_import
777,1,2593,alumni,Graduate,1990,1994,true,crm_import
778,1,8539,alumni,Alumni Record,2022,2026,true,online
779,1,2579,alumni,Former Student,1991,1995,true,online
780,1,13960,alumni,Graduate,1976,1980,true,advancement_entry
781,1,3367,alumni,Alumni Record,2012,2016,true,crm_import
782,1,4642,alumni,Alumni Record,1957,1961,true,crm_import
783,1,313,alumni,Alumnus/Alumna,2001,2005,true,crm_import
